물건번호,사건번호,물건종류,소재지,감정가,최저입찰가,낙찰가,입찰자수,면적,경매회차,지역,낙찰률,수집일시,감정가_log,최저입찰가_log,최저가율,입찰자수_log,경쟁지수,면적_log,평당감정가,평당감정가_log,경매회차_제곱,회차페널티,지역_encoded,지역_경기,지역_기타,지역_대구,지역_부산,지역_서울,지역_인천,물건종류_encoded,물건종류_다세대,물건종류_단독주택,물건종류_상가,물건종류_아파트,물건종류_오피스텔,감정가x입찰자수,최저가율x입찰자수,면적x입찰자수,가격구간,가격구간_1억이하,가격구간_1-3억,가격구간_3-5억,가격구간_5-10억,가격구간_10억이상
SAMPLE-001635,2024타경63673,오피스텔,부산 남구,529569894,529569894,529569894,7,64.98,1,부산,1.0,2026-02-02 20:53:01,20.087575716182826,20.087575716182826,1.0,2.0794415416798357,1.0563645966950879,4.1893516658004355,26941278.511633586,17.10917022268255,1,1.0,3,False,False,False,True,False,False,4,False,False,False,False,True,41.77093941586965,7.0,8.711511886571046,5-10억,False,False,False,True,False
SAMPLE-001636,2024타경32427,다세대,경기 강남구,498039046,398431237,398431237,3,88.92,2,경기,0.8000000004015749,2026-02-02 20:53:01,20.02618903954573,19.80304548923546,0.8000000004015749,1.3862943611198906,0.45272768429789484,4.498920386145381,18515632.80950841,16.734126003961517,4,0.9,0,True,False,False,False,False,False,0,True,False,False,False,False,27.762192940243203,2.4000000012047247,6.236827962440662,3-5억,False,False,True,False,False
SAMPLE-001637,2024타경82100,오피스텔,서울 강남구,431773734,431773734,431773734,11,49.49,1,서울,1.0,2026-02-02 20:53:01,19.883412247423305,19.883412247423305,1.0,2.4849066497880004,1.660001509092281,3.921775296870824,28841204.016505547,17.177315652327337,1,1.0,4,False,False,False,False,True,False,4,False,False,False,False,True,49.408423314098336,11.0,9.74524551416862,3-5억,False,False,True,False,False
SAMPLE-001638,2024타경28211,상가,서울 중구,965675325,772540260,772540260,4,130.73,2,서울,0.8,2026-02-02 20:53:01,20.688338234232766,20.465194683177444,0.8,1.6094379124341003,0.6036369123971931,4.880754373241736,24419147.28040192,17.010878148086164,4,0.9,4,False,False,False,False,True,False,2,False,False,True,False,False,33.296595899434166,3.2,7.855271129573785,5-10억,False,False,False,True,False
SAMPLE-001639,2024타경93339,단독주택,서울 남구,790178674,505714351,505714351,5,65.61,3,서울,0.6399999995444068,2026-02-02 20:53:01,20.487769648738638,20.04148254611022,0.6399999995444068,1.791759469228055,0.7545461404964914,4.198854716425088,39813456.87829788,17.499715550744693,9,0.8,4,False,False,False,False,True,False,1,False,True,False,False,False,36.709155271490594,3.199999997722034,7.523337698067531,5-10억,False,False,False,True,False
SAMPLE-001640,2024타경33386,단독주택,부산 서초구,592635324,592635324,592635324,6,115.49,1,부산,1.0,2026-02-02 20:53:01,20.200089801519496,20.200089801519496,1.0,1.9459101490553132,0.9054553685957897,4.757805432411685,16963590.250381235,16.646579914166143,1,1.0,3,False,False,False,True,False,False,1,False,True,False,False,False,39.307559756605514,6.0,9.258261878160402,5-10억,False,False,False,True,False
SAMPLE-001641,2024타경83590,아파트,서울 송파구,892858849,892858849,892858849,13,42.11,1,서울,1.0,2026-02-02 20:53:01,20.60993906363758,20.60993906363758,1.0,2.6390573296152584,1.9618199652908774,3.763754988759043,70092602.72682133,18.065327836121828,1,1.0,4,False,False,False,False,True,False,3,False,False,False,True,False,54.39081074881659,13.0,9.932765189960547,5-10억,False,False,False,True,False
SAMPLE-001642,2024타경89341,다세대,서울 송파구,488542729,488542729,488542729,6,112.79,1,서울,1.0,2026-02-02 20:53:01,20.006937497474283,20.006937497474283,1.0,1.9459101490553132,0.9054553685957897,4.734354644368917,14318798.52779868,16.477083884125054,1,1.0,4,False,False,False,False,True,False,0,True,False,False,False,False,38.93170272785052,6.0,9.212628751704633,3-5억,False,False,True,False,False
SAMPLE-001643,2024타경90385,상가,서울 송파구,2534892801,1038292091,1392812064,3,111.5,5,서울,0.5494560020252311,2026-02-02 20:53:01,21.65341718591594,20.76084298094881,0.4095999998857545,1.3862943611198906,0.45272768429789484,4.722953221644475,75155254.8197013,18.135066609438304,25,0.6,4,False,False,False,False,True,False,2,False,False,True,False,False,30.0180101438118,1.2287999996572636,6.547403418998756,10억이상,False,False,False,False,True
SAMPLE-001644,2024타경61303,단독주택,경기 중구,913030698,730424558,730424558,1,65.63,2,경기,0.7999999995618986,2026-02-02 20:53:01,20.632280062309402,20.40913651072138,0.7999999995618986,0.6931471805599453,0.15090922809929827,4.199154926574446,45989384.41526061,17.643921175983905,4,0.9,0,True,False,False,False,False,False,1,False,True,False,False,False,14.301206753712934,0.7999999995618986,2.910632398089481,5-10억,False,False,False,True,False
SAMPLE-001645,2024타경88666,아파트,기타 강남구,174207754,71355496,89123756,1,106.54,5,기타,0.5115946561138719,2026-02-02 20:53:01,18.975759139187424,18.083184941666502,0.4095999997795735,0.6931471805599453,0.15090922809929827,4.6778628713815325,5405419.576242656,15.502912818469039,25,0.6,1,False,True,False,False,False,False,3,False,False,False,True,False,13.152993946312378,0.4095999997795735,3.242447460344159,1-3억,False,True,False,False,False
SAMPLE-001646,2024타경91741,다세대,경기 강남구,246937699,246937699,246937699,8,66.51,1,경기,1.0,2026-02-02 20:53:01,19.324646636057093,19.324646636057093,1.0,2.1972245773362196,1.2072738247943862,4.21227573505378,12273687.74471247,16.3229684026975,1,1.0,0,True,False,False,False,False,False,0,True,False,False,False,False,42.460588537082344,8.0,9.255315771577154,1-3억,False,True,False,False,False
SAMPLE-001647,2024타경50884,상가,경기 송파구,1174796515,1174796515,1174796515,11,119.84,1,경기,1.0,2026-02-02 20:53:01,20.884360791673174,20.884360791673174,1.0,2.4849066497880004,1.660001509092281,4.794467356518472,32406749.357269745,17.293877303422065,1,1.0,0,True,False,False,False,False,False,2,False,False,True,False,False,51.89568700780046,11.0,11.913803816404245,10억이상,False,False,False,False,True
SAMPLE-001648,2024타경99871,오피스텔,인천 중구,491698592,314687098,314687098,4,62.0,3,인천,0.6399999982102857,2026-02-02 20:53:01,20.01337647087716,19.567089366596303,0.6399999982102857,1.6094379124341003,0.6036369123971931,4.143134726391533,26216933.724340178,17.081916123452828,9,0.8,5,False,False,False,False,False,True,4,False,False,False,False,True,32.21028684804627,2.559999992841143,6.6681181049768155,3-5억,False,False,True,False,False
SAMPLE-001649,2024타경91876,오피스텔,경기 남구,390827943,312662354,312662354,5,32.68,2,경기,0.7999999989765317,2026-02-02 20:53:01,19.783777980182506,19.560634428228628,0.7999999989765317,1.791759469228055,0.7545461404964914,3.516904189374126,39534675.64259486,17.492688734437525,4,0.9,0,True,False,False,False,False,False,4,False,False,False,False,True,35.44777153309749,3.999999994882659,6.301446383678907,3-5억,False,False,True,False,False
SAMPLE-001650,2024타경31434,단독주택,기타 송파구,438461574,438461574,438461574,8,88.15,1,기타,1.0,2026-02-02 20:53:01,19.89878273765871,19.89878273765871,1.0,2.1972245773362196,1.2072738247943862,4.49032034430915,16443105.48792207,16.61541688886113,1,1.0,1,False,True,False,False,False,False,1,False,True,False,False,False,43.72209449025742,8.0,9.8662422206289,3-5억,False,False,True,False,False
SAMPLE-001651,2024타경13681,오피스텔,부산 강남구,461885855,295606947,295606947,1,29.88,3,부산,0.6399999995669926,2026-02-02 20:53:01,19.95082835358538,19.504541251498217,0.6399999995669926,0.6931471805599453,0.15090922809929827,3.4301087251565754,51100916.61411487,17.749313012236087,9,0.8,3,False,False,False,True,False,False,4,False,False,False,False,True,13.828860423123121,0.6399999995669926,2.3775701918563485,3-5억,False,False,True,False,False
SAMPLE-001652,2024타경41335,다세대,인천 강남구,419969042,335975233,335975233,5,59.4,2,인천,0.7999999985713233,2026-02-02 20:53:01,19.855691559382326,19.632548006877553,0.7999999985713233,1.791759469228055,0.7545461404964914,4.100989104940769,23372515.34630047,16.967071374929134,4,0.9,5,False,False,False,False,False,True,0,True,False,False,False,False,35.57662336959485,3.9999999928566163,7.347986061978709,3-5억,False,False,True,False,False
SAMPLE-001653,2024타경93899,오피스텔,기타 남구,86547536,69238029,69238029,3,61.33,2,기타,0.8000000023108688,2026-02-02 20:53:01,18.276204381642575,18.053060836105537,0.8000000023108688,1.3862943611198906,0.45272768429789484,4.132442850820759,4665050.660766238,15.3556094663215,4,0.9,1,False,True,False,False,False,False,4,False,False,False,False,True,25.33619907694574,2.4000000069326064,5.728782221743023,1억이하,True,False,False,False,False
SAMPLE-001654,2024타경63504,단독주택,경기 송파구,854977943,854977943,854977943,9,88.13,1,경기,1.0,2026-02-02 20:53:01,20.56658623007707,20.56658623007707,1.0,2.302585092994046,1.3581830528936845,4.490095978142626,32070502.272656944,17.283447264488423,1,1.0,0,True,False,False,False,False,False,1,False,True,False,False,False,47.35631486715208,9.0,10.33882806538373,5-10억,False,False,False,True,False
SAMPLE-001655,2024타경84442,아파트,서울 송파구,1204143915,1204143915,1204143915,11,97.3,1,서울,1.0,2026-02-02 20:53:01,20.909034708251173,20.909034708251173,1.0,2.4849066497880004,1.660001509092281,4.5880240271531205,40911007.61893437,17.52690974418329,1,1.0,4,False,False,False,False,True,False,3,False,False,False,True,False,51.95699938718144,11.0,11.40081141445991,10억이상,False,False,False,False,True
SAMPLE-001656,2024타경43126,다세대,인천 서초구,451968464,451968464,451968464,9,61.4,1,인천,1.0,2026-02-02 20:53:01,19.92912296766351,19.92912296766351,1.0,2.302585092994046,1.3581830528936845,4.133565275375382,24334049.26373597,17.00738717290379,1,1.0,5,False,False,False,False,False,True,0,True,False,False,False,False,45.88850146178726,9.0,9.517885783997183,3-5억,False,False,True,False,False
SAMPLE-001657,2024타경54185,다세대,기타 서초구,395704952,202600935,227109685,1,113.38,4,기타,0.5739369291491707,2026-02-02 20:53:01,19.796179423335694,19.126748769708954,0.5119999989284946,0.6931471805599453,0.15090922809929827,4.73952623848717,11537445.261965541,16.261108500097937,16,0.7,1,False,True,False,False,False,False,0,True,False,False,False,False,13.72166595314394,0.5119999989284946,3.285189249397265,3-5억,False,False,True,False,False
SAMPLE-001658,2024타경58014,단독주택,인천 남구,299432264,239545811,239545811,3,40.06,2,인천,0.7999999993320693,2026-02-02 20:53:01,19.517398789674576,19.294255238360368,0.7999999993320693,1.3862943611198906,0.45272768429789484,3.7150344115907874,24709403.993183777,17.022694498078913,4,0.9,5,False,False,False,False,False,True,1,False,True,False,False,False,27.056859885854042,2.399999997996208,5.150131256154659,1-3억,False,True,False,False,False
SAMPLE-001659,2024타경29986,오피스텔,서울 강남구,531262233,340007829,370750097,1,37.46,3,서울,0.6978664658814548,2026-02-02 20:53:01,20.090766306643626,19.644479204721073,0.6399999997741228,0.6931471805599453,0.15090922809929827,3.6496187401606335,46883042.8931356,17.66316663058629,9,0.8,4,False,False,False,False,True,False,4,False,False,False,False,True,13.925858020738774,0.6399999997741228,2.5297229398610828,5-10억,False,False,False,True,False
SAMPLE-001660,2024타경18354,상가,경기 강남구,2127444772,2127444772,2127444772,12,70.04,1,경기,1.0,2026-02-02 20:53:01,21.478187459437976,21.478187459437976,1.0,2.5649493574615367,1.8109107371915794,4.2632430986839145,100412268.40860713,18.42479496302046,1,1.0,0,True,False,False,False,False,False,2,False,False,True,False,False,55.090463123523875,12.0,10.935002646671638,10억이상,False,False,False,False,True
SAMPLE-001661,2024타경38484,상가,인천 강남구,892526943,714021554,714021554,5,52.66,2,인천,0.7999999995518342,2026-02-02 20:53:01,20.609567260518123,20.386423708923807,0.7999999995518342,1.791759469228055,0.7545461404964914,3.982667844997478,56029287.7119083,17.841385124688593,4,0.9,5,False,False,False,False,False,True,2,False,False,True,False,False,36.92738729572585,3.999999997759171,7.135982824064323,5-10억,False,False,False,True,False
SAMPLE-001662,2024타경66138,상가,경기 강남구,1547865345,1547865345,1547865345,11,103.74,1,경기,1.0,2026-02-02 20:53:01,21.16014262254235,21.16014262254235,1.0,2.4849066497880004,1.660001509092281,4.651481088851342,49324370.844466545,17.71392887475824,1,1.0,0,True,False,False,False,False,False,2,False,False,True,False,False,52.58097911321798,11.0,11.558496289049828,10억이상,False,False,False,False,True
SAMPLE-001663,2024타경16352,다세대,경기 중구,76205663,76205663,76205663,9,57.39,1,경기,1.0,2026-02-02 20:53:01,18.148946348603147,18.148946348603147,1.0,2.302585092994046,1.3581830528936845,4.067144642295446,4389607.024001359,15.29475049268253,1,1.0,0,True,False,False,False,False,False,0,True,False,False,False,False,41.78949331584233,9.0,9.364946624400096,1억이하,True,False,False,False,False
SAMPLE-001664,2024타경71362,상가,서울 강남구,2859809106,2859809106,2859809106,11,173.21,1,서울,1.0,2026-02-02 20:53:01,21.774020713746378,21.774020713746378,1.0,2.4849066497880004,1.660001509092281,5.160261468052068,54580650.07794007,17.815190002047267,1,1.0,4,False,False,False,False,True,False,2,False,False,True,False,False,54.10640886421004,11.0,12.822768036607373,10억이상,False,False,False,False,True
SAMPLE-001665,2024타경52850,단독주택,대구 송파구,596468272,305391755,305391755,2,47.59,4,대구,0.5119999995573947,2026-02-02 20:53:01,20.206536609487515,19.537105956278367,0.5119999995573947,1.0986122886681098,0.30181845619859654,3.883417748417812,41432988.873626135,17.53958797832456,16,0.7,2,False,False,True,False,False,False,1,False,True,False,False,False,22.199149430605026,1.0239999991147894,4.26637046044365,5-10억,False,False,False,True,False
SAMPLE-001666,2024타경80994,오피스텔,인천 남구,609429129,487543303,487543303,5,25.61,2,인천,0.799999999671824,2026-02-02 20:53:01,20.228033224489298,20.00488967317509,0.799999999671824,1.791759469228055,0.7545461404964914,3.281287084989598,78666214.32098128,18.180724336860163,4,0.9,5,False,False,False,False,False,True,4,False,False,False,False,True,36.243770073838405,3.99999999835912,5.879277205785834,5-10억,False,False,False,True,False
SAMPLE-001667,2024타경43683,다세대,경기 서초구,409117002,261834881,267768302,2,69.4,3,경기,0.6545029922760336,2026-02-02 20:53:01,19.82951174400124,19.383224641678357,0.6399999993155993,1.0986122886681098,0.30181845619859654,4.254193263163997,19487793.93621835,16.785298926869604,9,0.8,0,True,False,False,False,False,False,0,True,False,False,False,False,21.784945280248365,1.2799999986311985,4.673708997281053,3-5억,False,False,True,False,False
SAMPLE-001668,2024타경94406,오피스텔,부산 송파구,104672686,66990519,66990519,2,34.46,3,부산,0.6399999996178564,2026-02-02 20:53:01,18.466348772658538,18.020061674806914,0.6399999996178564,1.0986122886681098,0.30181845619859654,3.5684053006460617,10041364.140001824,16.12222363310446,9,0.8,3,False,False,False,True,False,False,4,False,False,False,False,True,20.287357688473936,1.2799999992357127,3.9202939142381843,1-3억,False,True,False,False,False
SAMPLE-001669,2024타경20328,아파트,부산 서초구,562370630,449896504,449896504,2,47.91,2,부산,0.8,2026-02-02 20:53:01,20.147671676257914,19.92452812538825,0.8,1.0986122886681098,0.30181845619859654,3.8899818745512658,38803516.234813556,17.474021450866797,4,0.9,3,False,False,False,True,False,False,3,False,False,False,True,False,22.13447969158736,1.6,4.27358189007823,5-10억,False,False,False,True,False
SAMPLE-001670,2024타경93383,단독주택,경기 남구,665009224,665009224,665009224,8,110.82,1,경기,1.0,2026-02-02 20:53:01,20.315311470704362,20.315311470704362,1.0,2.1972245773362196,1.2072738247943862,4.716890435598499,19837372.315466523,16.80307825768256,1,1.0,0,True,False,False,False,False,False,1,False,True,False,False,False,44.63730165967205,8.0,10.364067593699168,5-10억,False,False,False,True,False
SAMPLE-001671,2024타경97614,오피스텔,서울 남구,615863746,615863746,615863746,10,42.86,1,서울,1.0,2026-02-02 20:53:01,20.238536307096627,20.238536307096627,1.0,2.3978952727983707,1.5090922809929828,3.781002742989742,47501474.79975165,17.67627133799068,1,1.0,4,False,False,False,False,True,False,4,False,False,False,False,True,48.52989053914519,10.0,9.066448603852775,5-10억,False,False,False,True,False
SAMPLE-001672,2024타경50526,단독주택,경기 송파구,276960512,221568410,221568410,4,114.0,2,경기,0.8000000014442492,2026-02-02 20:53:01,19.43938550164349,19.216241953037247,0.8000000014442492,1.6094379124341003,0.6036369123971931,4.74493212836325,8031332.811367261,15.89886117566194,4,0.9,0,True,False,False,False,False,False,1,False,True,False,False,False,31.286484020766814,3.200000005776997,7.636673659314441,1-3억,False,True,False,False,False
SAMPLE-001673,2024타경67276,다세대,기타 송파구,281975949,144371686,157823234,2,75.96,4,기타,0.5597045938127155,2026-02-02 20:53:01,19.457332341577583,18.787901691790893,0.512000000397197,1.0986122886681098,0.30181845619859654,4.343285806357451,12271615.291214602,16.3227995350872,16,0.7,1,False,True,False,False,False,False,0,True,False,False,False,False,21.37606441515658,1.024000000794394,4.771587160062076,1-3억,False,True,False,False,False
SAMPLE-001674,2024타경96169,다세대,대구 남구,111006938,88805551,88805551,3,100.22,2,대구,0.8000000054050675,2026-02-02 20:53:01,18.525103270836233,18.30195972853047,0.8000000054050675,1.3862943611198906,0.45272768429789484,4.617296365785932,3661595.333242074,15.113409766912415,4,0.9,2,False,False,True,False,False,False,0,True,False,False,False,False,25.681246203523912,2.400000016215203,6.400931915508401,1-3억,False,True,False,False,False
SAMPLE-001675,2024타경59962,다세대,경기 중구,451004258,451004258,451004258,4,74.57,1,경기,1.0,2026-02-02 20:53:01,19.926987340881343,19.926987340881343,1.0,1.6094379124341003,0.6036369123971931,4.325059379032629,19993605.564464916,16.810923108635595,1,1.0,0,True,False,False,False,False,False,0,True,False,False,False,False,32.071248907008815,4.0,6.9609145381438005,3-5억,False,False,True,False,False
SAMPLE-001676,2024타경55229,아파트,서울 강남구,1190218938,1190218938,1190218938,3,116.51,1,서울,1.0,2026-02-02 20:53:01,20.897403109500114,20.897403109500114,1.0,1.3862943611198906,0.45272768429789484,4.7665234363458495,33770560.97763395,17.335100033550912,1,1.0,4,False,False,False,False,True,False,3,False,False,False,True,False,28.969952092749274,3.0,6.6078045619520545,10억이상,False,False,False,False,True
SAMPLE-001677,2024타경68897,상가,대구 서초구,951665929,951665929,951665929,8,95.36,1,대구,1.0,2026-02-02 20:53:01,20.673724617305414,20.673724617305414,1.0,2.1972245773362196,1.2072738247943862,4.568091177746671,32990804.017139055,17.311739444760303,1,1.0,2,False,False,True,False,False,False,2,False,False,True,False,False,45.42481583422428,8.0,10.037122207257742,5-10억,False,False,False,True,False
SAMPLE-001678,2024타경73455,상가,경기 중구,182819610,146255688,146255688,3,134.26,2,경기,0.8,2026-02-02 20:53:01,19.02401049241173,18.800866942464985,0.8,1.3862943611198906,0.45272768429789484,4.907198852146794,4501432.6464132145,15.319906492093963,4,0.9,0,True,False,False,False,False,False,2,False,False,True,False,False,26.372878471516014,2.4000000000000004,6.802822097625101,1-3억,False,True,False,False,False
SAMPLE-001679,2024타경95358,다세대,경기 강남구,151400143,151400143,151400143,13,56.45,1,경기,1.0,2026-02-02 20:53:01,18.835436850090023,18.835436850090023,1.0,2.6390573296152584,1.9618199652908774,4.050915004294764,8866188.49416949,15.997755667188612,1,1.0,0,True,False,False,False,False,False,0,True,False,False,False,False,49.707797675735414,13.0,10.690596933732524,1-3억,False,True,False,False,False
SAMPLE-001680,2024타경16137,아파트,서울 남구,388280952,388280952,388280952,10,50.21,1,서울,1.0,2026-02-02 20:53:01,19.777239741219628,19.777239741219628,1.0,2.3978952727983707,1.5090922809929828,3.935934825474459,25564098.6863438,17.056699569226158,1,1.0,4,False,False,False,False,True,False,3,False,False,False,True,False,47.423749684470614,10.0,9.437959512047685,3-5억,False,False,True,False,False
SAMPLE-001681,2024타경24426,오피스텔,경기 서초구,284713940,145773537,157118435,2,25.28,4,경기,0.551846653521777,2026-02-02 20:53:01,19.466995518383442,18.79756486586768,0.5119999990165568,1.0986122886681098,0.30181845619859654,3.26880819361641,37231135.57903547,17.432655973962966,16,0.7,0,True,False,False,False,False,False,4,False,False,False,False,True,21.38668049994307,1.0239999980331136,3.591152850805994,1-3억,False,True,False,False,False
SAMPLE-001682,2024타경25178,상가,대구 남구,1140724763,1140724763,1140724763,9,104.6,1,대구,1.0,2026-02-02 20:53:01,20.854929655239115,20.854929655239115,1.0,2.302585092994046,1.3581830528936845,4.659658371272161,36051538.7386818,17.400460131980967,1,1.0,2,False,False,True,False,False,False,2,False,False,True,False,False,48.020250139593045,9.0,10.729259904136192,10억이상,False,False,False,False,True
SAMPLE-001683,2024타경90934,다세대,서울 서초구,713999242,571199394,571199394,5,92.3,2,서울,0.8000000005602247,2026-02-02 20:53:01,20.386392460079207,20.16324890981542,0.8000000005602247,1.791759469228055,0.7545461404964914,4.535820107853298,25572351.81719689,17.05702235778581,4,0.9,4,False,False,False,False,True,False,0,True,False,False,False,False,36.527511733746344,4.000000002801124,8.127098628961164,5-10억,False,False,False,True,False
SAMPLE-001684,2024타경85763,다세대,서울 중구,503286979,402629583,402629583,3,109.5,2,서울,0.7999999996026124,2026-02-02 20:53:01,20.036671102149107,19.8135275508349,0.7999999996026124,1.3862943611198906,0.45272768429789484,4.705015520957808,15194142.54122797,16.536420618231688,4,0.9,4,False,False,False,False,True,False,0,True,False,False,False,False,27.77672416452317,2.399999998807837,6.522536485685373,5-10억,False,False,False,True,False
SAMPLE-001685,2024타경57697,상가,기타 서초구,200932433,160745946,160745946,2,49.38,2,기타,0.799999998009281,2026-02-02 20:53:01,19.118479260258795,18.895335707700383,0.799999998009281,1.0986122886681098,0.30181845619859654,3.919594270924464,13451588.65803735,16.414607847216864,4,0.9,1,False,True,False,False,False,False,2,False,False,True,False,False,21.003796255966705,1.599999996018562,4.306114432630737,1-3억,False,True,False,False,False
SAMPLE-001686,2024타경94853,오피스텔,부산 강남구,103110607,65990788,66124998,2,73.71,3,부산,0.6413016073118453,2026-02-02 20:53:01,18.451312834092008,18.00502572964515,0.6399999953448048,1.0986122886681098,0.30181845619859654,4.31361395198771,4624359.120116696,15.346848566949884,9,0.8,3,False,False,False,True,False,False,4,False,False,False,False,True,20.270839021593087,1.2799999906896096,4.738989296223908,1-3억,False,True,False,False,False
SAMPLE-001687,2024타경46965,아파트,대구 강남구,512185836,512185836,512185836,7,117.83,1,대구,1.0,2026-02-02 20:53:01,20.054198080039313,20.054198080039313,1.0,2.0794415416798357,1.0563645966950879,4.7776939003019345,14369653.885728354,16.480629241463983,1,1.0,2,False,False,True,False,False,False,3,False,False,False,True,False,41.70153257270975,7.0,9.934935169718202,5-10억,False,False,False,True,False
SAMPLE-001688,2024타경26941,아파트,서울 송파구,723976628,579181302,579181302,1,62.83,2,서울,0.799999999447496,2026-02-02 20:53:01,20.400269669442228,20.177126117782702,0.799999999447496,0.6931471805599453,0.15090922809929827,4.156223299267966,38091853.68362484,17.455511029409685,4,0.9,4,False,False,False,False,True,False,3,False,False,False,True,False,14.140389404036448,0.799999999447496,2.8808744616651443,5-10억,False,False,False,True,False
SAMPLE-001689,2024타경28480,아파트,경기 강남구,645370261,516296209,542649232,8,99.15,2,경기,0.8408339596546733,2026-02-02 20:53:01,20.285334759669,20.06219120912954,0.8000000003098996,2.1972245773362196,1.2072738247943862,4.606669062111827,21517452.42828505,16.884374951138838,4,0.9,0,True,False,False,False,False,False,3,False,False,False,True,False,44.57143609343744,6.400000002479197,10.121886482926499,5-10억,False,False,False,True,False
SAMPLE-001690,2024타경80809,다세대,대구 서초구,171085685,171085685,171085685,5,81.78,1,대구,1.0,2026-02-02 20:53:01,18.957675076683703,18.957675076683703,1.0,1.791759469228055,0.7545461404964914,4.416186486320586,6915780.293429863,15.749316502010258,1,1.0,2,False,False,True,False,False,False,0,True,False,False,False,False,33.967593833196716,5.0,7.912743954741883,1-3억,False,True,False,False,False
SAMPLE-001691,2024타경73539,상가,서울 중구,572280966,457824773,457824773,6,61.84,2,서울,0.8000000003494787,2026-02-02 20:53:01,20.165140629793278,19.941997079352767,0.8000000003494787,1.9459101490553132,0.9054553685957897,4.14059181338742,30592462.874065835,17.23626425796575,4,0.9,4,False,False,False,False,True,False,2,False,False,True,False,False,39.23955180864239,4.800000002096873,8.057219632765925,5-10억,False,False,False,True,False
SAMPLE-001692,2024타경47850,단독주택,경기 강남구,881593050,705274440,705274440,5,62.26,2,경기,0.8,2026-02-02 20:53:01,20.597241114072332,20.374097563041698,0.8,1.791759469228055,0.7545461404964914,4.147253217877503,46809463.380704224,17.661595970799002,4,0.9,0,True,False,False,False,False,False,1,False,True,False,False,False,36.90530180611251,4.0,7.430880224418537,5-10억,False,False,False,True,False
SAMPLE-001693,2024타경83243,상가,인천 송파구,1377990383,705531076,705531076,1,111.74,4,인천,0.5119999999303333,2026-02-02 20:53:01,21.043892031284212,20.37446137789719,0.5119999999303333,0.6931471805599453,0.15090922809929827,4.7250842826534285,40767317.9621524,17.523391312568208,16,0.7,5,False,False,False,False,False,True,2,False,False,True,False,False,14.586514429492551,0.5119999999303333,3.2751788484293356,10억이상,False,False,False,False,True
SAMPLE-001694,2024타경76132,다세대,서울 서초구,607066474,607066474,607066474,9,74.12,1,서울,1.0,2026-02-02 20:53:01,20.224148857030848,20.224148857030848,1.0,2.302585092994046,1.3581830528936845,4.319086834900007,27075436.03626908,17.11413749241151,1,1.0,4,False,False,False,False,True,False,0,True,False,False,False,False,46.5678236766918,9.0,9.945064961387592,5-10억,False,False,False,True,False
SAMPLE-001695,2024타경84962,다세대,서울 송파구,141590704,113272563,113272563,6,76.89,2,서울,0.799999998587478,2026-02-02 20:53:01,18.76845109441395,18.545307543099742,0.799999998587478,1.9459101490553132,0.9054553685957897,4.355297574931857,6087507.386854033,15.621749424089328,4,0.9,4,False,False,False,False,True,False,0,True,False,False,False,False,36.52171946666841,4.799999991524867,8.475017753215894,1-3억,False,True,False,False,False
SAMPLE-001696,2024타경42309,단독주택,부산 송파구,222027541,142097626,142097626,1,110.56,3,부산,0.639999998919053,2026-02-02 20:53:01,19.21831199520443,18.7720248934205,0.639999998919053,0.6931471805599453,0.15090922809929827,4.714562562759288,6638706.061403404,15.708427782824119,9,0.8,3,False,False,False,True,False,False,1,False,True,False,False,False,13.321118774597329,0.639999998919053,3.2678857479500705,1-3억,False,True,False,False,False
SAMPLE-001697,2024타경16553,아파트,대구 중구,555381968,227484454,287015828,1,42.2,5,대구,0.5167899653522781,2026-02-02 20:53:01,20.135166667419806,19.24259246435037,0.4095999998329078,0.6931471805599453,0.15090922809929827,3.765840495250065,43506479.80885981,17.5884204690736,25,0.6,2,False,False,True,False,False,False,3,False,False,False,True,False,13.95663400562663,0.4095999998329078,2.6102817217210506,5-10억,False,False,False,True,False
SAMPLE-001698,2024타경26943,아파트,서울 남구,1416912815,906824201,1081044596,3,101.36,3,서울,0.7629577378054838,2026-02-02 20:53:01,21.071746268592,20.625459165698924,0.6399999995765442,1.3862943611198906,0.45272768429789484,4.628496011291588,46211615.092591986,17.648741755024183,9,0.8,4,False,False,False,False,True,False,3,False,False,False,True,False,29.211643031098188,1.9199999987296326,6.416457920919434,10억이상,False,False,False,False,True
SAMPLE-001699,2024타경64100,오피스텔,경기 남구,207716744,132938716,133870454,4,63.8,3,경기,0.6444856173944263,2026-02-02 20:53:01,19.151685906684744,18.705398805560776,0.6399999992297203,1.6094379124341003,0.6036369123971931,4.1713056033582285,10762804.424985103,16.191606805943575,9,0.8,0,True,False,False,False,False,False,4,False,False,False,False,True,30.823449385248274,2.559999996918881,6.713457382393533,1-3억,False,True,False,False,False
SAMPLE-001700,2024타경75549,다세대,부산 중구,101866240,65194393,65788727,3,88.4,3,부산,0.6458344491757033,2026-02-02 20:53:01,18.439171147914877,17.99288404160516,0.6399999941099229,1.3862943611198906,0.45272768429789484,4.493120682179469,3809365.3939643246,15.152973432476609,9,0.8,3,False,False,False,True,False,False,0,True,False,False,False,False,25.562118986078975,1.9199999823297689,6.228787865536553,1-3억,False,True,False,False,False
